row_type,car_group,clip_name,clip_path,speed_kmh,input_type,duration_s,n_mel_frames,prediction,n_clips,n_L2R,n_R2L,n_no_vehicle,pct_L2R,pct_R2L,pct_no_vehicle,majority_prediction,model,checkpoint,spectrogram_png,prob_L2R,prob_R2L,prob_no_vehicle
group,Peugeot3008,__GROUP__Peugeot3008,,,,,,L2R,31,26,5,0,0.8387,0.1613,0.0,L2R,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,,,
clip,Peugeot307,Peugeot307_101,Peugeot307/Peugeot307_101.wav,101,audio,10.411,449,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.5965,0.4035,
clip,Peugeot307,Peugeot307_103,Peugeot307/Peugeot307_103.wav,103,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.645,0.355,
clip,Peugeot307,Peugeot307_30,Peugeot307/Peugeot307_30.wav,30,audio,10.219,441,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.5479,0.4521,
clip,Peugeot307,Peugeot307_33,Peugeot307/Peugeot307_33.wav,33,audio,10.325,445,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2958,0.7042,
clip,Peugeot307,Peugeot307_35,Peugeot307/Peugeot307_35.wav,35,audio,10.411,449,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2027,0.7973,
clip,Peugeot307,Peugeot307_38,Peugeot307/Peugeot307_38.wav,38,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1279,0.8721,
clip,Peugeot307,Peugeot307_40,Peugeot307/Peugeot307_40.wav,40,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.098,0.902,
clip,Peugeot307,Peugeot307_43,Peugeot307/Peugeot307_43.wav,43,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.17,0.83,
clip,Peugeot307,Peugeot307_45,Peugeot307/Peugeot307_45.wav,45,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1679,0.8321,
clip,Peugeot307,Peugeot307_47,Peugeot307/Peugeot307_47.wav,47,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2079,0.7921,
clip,Peugeot307,Peugeot307_48,Peugeot307/Peugeot307_48.wav,48,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.166,0.834,
clip,Peugeot307,Peugeot307_50,Peugeot307/Peugeot307_50.wav,50,audio,10.219,441,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2421,0.7579,
clip,Peugeot307,Peugeot307_53,Peugeot307/Peugeot307_53.wav,53,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2243,0.7757,
clip,Peugeot307,Peugeot307_56,Peugeot307/Peugeot307_56.wav,56,audio,10.197,440,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2291,0.7709,
clip,Peugeot307,Peugeot307_59,Peugeot307/Peugeot307_59.wav,59,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1171,0.8829,
clip,Peugeot307,Peugeot307_60,Peugeot307/Peugeot307_60.wav,60,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1347,0.8653,
clip,Peugeot307,Peugeot307_63,Peugeot307/Peugeot307_63.wav,63,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1471,0.8529,
clip,Peugeot307,Peugeot307_66,Peugeot307/Peugeot307_66.wav,66,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2428,0.7572,
clip,Peugeot307,Peugeot307_69,Peugeot307/Peugeot307_69.wav,69,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2443,0.7557,
clip,Peugeot307,Peugeot307_72,Peugeot307/Peugeot307_72.wav,72,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.159,0.841,
clip,Peugeot307,Peugeot307_73,Peugeot307/Peugeot307_73.wav,73,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3412,0.6588,
clip,Peugeot307,Peugeot307_76,Peugeot307/Peugeot307_76.wav,76,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1697,0.8303,
clip,Peugeot307,Peugeot307_79,Peugeot307/Peugeot307_79.wav,79,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.144,0.856,
clip,Peugeot307,Peugeot307_82,Peugeot307/Peugeot307_82.wav,82,audio,10.304,444,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.159,0.841,
clip,Peugeot307,Peugeot307_85,Peugeot307/Peugeot307_85.wav,85,audio,10.411,449,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3166,0.6834,
clip,Peugeot307,Peugeot307_88,Peugeot307/Peugeot307_88.wav,88,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.5585,0.4415,
clip,Peugeot307,Peugeot307_91,Peugeot307/Peugeot307_91.wav,91,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3034,0.6966,
clip,Peugeot307,Peugeot307_94,Peugeot307/Peugeot307_94.wav,94,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1295,0.8705,
clip,Peugeot307,Peugeot307_97,Peugeot307/Peugeot307_97.wav,97,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.17,0.83,
group,Peugeot307,__GROUP__Peugeot307,,,,,,R2L,29,4,25,0,0.1379,0.8621,0.0,R2L,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,,,
clip,RenaultCaptur,RenaultCaptur_100,RenaultCaptur/RenaultCaptur_100.wav,100,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.237,0.763,
clip,RenaultCaptur,RenaultCaptur_102,RenaultCaptur/RenaultCaptur_102.wav,102,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.167,0.833,
clip,RenaultCaptur,RenaultCaptur_30,RenaultCaptur/RenaultCaptur_30.wav,30,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6331,0.3669,
clip,RenaultCaptur,RenaultCaptur_33,RenaultCaptur/RenaultCaptur_33.wav,33,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.491,0.509,
clip,RenaultCaptur,RenaultCaptur_36,RenaultCaptur/RenaultCaptur_36.wav,36,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7755,0.2245,
clip,RenaultCaptur,RenaultCaptur_38,RenaultCaptur/RenaultCaptur_38.wav,38,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4115,0.5885,
clip,RenaultCaptur,RenaultCaptur_40,RenaultCaptur/RenaultCaptur_40.wav,40,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4503,0.5497,
clip,RenaultCaptur,RenaultCaptur_41,RenaultCaptur/RenaultCaptur_41.wav,41,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6169,0.3831,
clip,RenaultCaptur,RenaultCaptur_44,RenaultCaptur/RenaultCaptur_44.wav,44,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4947,0.5053,
clip,RenaultCaptur,RenaultCaptur_46,RenaultCaptur/RenaultCaptur_46.wav,46,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4459,0.5541,
clip,RenaultCaptur,RenaultCaptur_47,RenaultCaptur/RenaultCaptur_47.wav,47,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4841,0.5159,
clip,RenaultCaptur,RenaultCaptur_48,RenaultCaptur/RenaultCaptur_48.wav,48,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3576,0.6424,
clip,RenaultCaptur,RenaultCaptur_50,RenaultCaptur/RenaultCaptur_50.wav,50,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1407,0.8593,
clip,RenaultCaptur,RenaultCaptur_52,RenaultCaptur/RenaultCaptur_52.wav,52,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6749,0.3251,
clip,RenaultCaptur,RenaultCaptur_56,RenaultCaptur/RenaultCaptur_56.wav,56,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6294,0.3706,
clip,RenaultCaptur,RenaultCaptur_58,RenaultCaptur/RenaultCaptur_58.wav,58,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3214,0.6786,
clip,RenaultCaptur,RenaultCaptur_60,RenaultCaptur/RenaultCaptur_60.wav,60,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2356,0.7644,
clip,RenaultCaptur,RenaultCaptur_63,RenaultCaptur/RenaultCaptur_63.wav,63,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4719,0.5281,
clip,RenaultCaptur,RenaultCaptur_66,RenaultCaptur/RenaultCaptur_66.wav,66,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3534,0.6466,
clip,RenaultCaptur,RenaultCaptur_68,RenaultCaptur/RenaultCaptur_68.wav,68,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1512,0.8488,
clip,RenaultCaptur,RenaultCaptur_70,RenaultCaptur/RenaultCaptur_70.wav,70,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4098,0.5902,
clip,RenaultCaptur,RenaultCaptur_72,RenaultCaptur/RenaultCaptur_72.wav,72,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.5582,0.4418,
clip,RenaultCaptur,RenaultCaptur_76,RenaultCaptur/RenaultCaptur_76.wav,76,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.455,0.545,
clip,RenaultCaptur,RenaultCaptur_78,RenaultCaptur/RenaultCaptur_78.wav,78,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2242,0.7758,
clip,RenaultCaptur,RenaultCaptur_80,RenaultCaptur/RenaultCaptur_80.wav,80,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3013,0.6987,
clip,RenaultCaptur,RenaultCaptur_83,RenaultCaptur/RenaultCaptur_83.wav,83,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3542,0.6458,
clip,RenaultCaptur,RenaultCaptur_86,RenaultCaptur/RenaultCaptur_86.wav,86,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2199,0.7801,
clip,RenaultCaptur,RenaultCaptur_88,RenaultCaptur/RenaultCaptur_88.wav,88,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4423,0.5577,
clip,RenaultCaptur,RenaultCaptur_90,RenaultCaptur/RenaultCaptur_90.wav,90,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4029,0.5971,
clip,RenaultCaptur,RenaultCaptur_92,RenaultCaptur/RenaultCaptur_92.wav,92,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3377,0.6623,
clip,RenaultCaptur,RenaultCaptur_94,RenaultCaptur/RenaultCaptur_94.wav,94,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.1304,0.8696,
clip,RenaultCaptur,RenaultCaptur_97,RenaultCaptur/RenaultCaptur_97.wav,97,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3434,0.6566,
clip,RenaultCaptur,RenaultCaptur_98,RenaultCaptur/RenaultCaptur_98.wav,98,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3034,0.6966,
group,RenaultCaptur,__GROUP__RenaultCaptur,,,,,,R2L,33,6,27,0,0.1818,0.8182,0.0,R2L,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,,,
clip,RenaultScenic,RenaultScenic_101,RenaultScenic/RenaultScenic_101.wav,101,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.887,0.113,
clip,RenaultScenic,RenaultScenic_30,RenaultScenic/RenaultScenic_30.wav,30,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.716,0.284,
clip,RenaultScenic,RenaultScenic_35,RenaultScenic/RenaultScenic_35.wav,35,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9546,0.0454,
clip,RenaultScenic,RenaultScenic_36,RenaultScenic/RenaultScenic_36.wav,36,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9639,0.0361,
clip,RenaultScenic,RenaultScenic_38,RenaultScenic/RenaultScenic_38.wav,38,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9082,0.0918,
clip,RenaultScenic,RenaultScenic_40,RenaultScenic/RenaultScenic_40.wav,40,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9316,0.0684,
clip,RenaultScenic,RenaultScenic_42,RenaultScenic/RenaultScenic_42.wav,42,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9149,0.0851,
clip,RenaultScenic,RenaultScenic_44,RenaultScenic/RenaultScenic_44.wav,44,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8939,0.1061,
clip,RenaultScenic,RenaultScenic_46,RenaultScenic/RenaultScenic_46.wav,46,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9215,0.0785,
clip,RenaultScenic,RenaultScenic_48,RenaultScenic/RenaultScenic_48.wav,48,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9245,0.0755,
clip,RenaultScenic,RenaultScenic_50,RenaultScenic/RenaultScenic_50.wav,50,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9086,0.0914,
clip,RenaultScenic,RenaultScenic_52,RenaultScenic/RenaultScenic_52.wav,52,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.871,0.129,
clip,RenaultScenic,RenaultScenic_54,RenaultScenic/RenaultScenic_54.wav,54,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9175,0.0825,
clip,RenaultScenic,RenaultScenic_57,RenaultScenic/RenaultScenic_57.wav,57,audio,10.39,448,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9421,0.0579,
clip,RenaultScenic,RenaultScenic_60,RenaultScenic/RenaultScenic_60.wav,60,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8277,0.1723,
clip,RenaultScenic,RenaultScenic_62,RenaultScenic/RenaultScenic_62.wav,62,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9105,0.0895,
clip,RenaultScenic,RenaultScenic_64,RenaultScenic/RenaultScenic_64.wav,64,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8933,0.1067,
clip,RenaultScenic,RenaultScenic_66,RenaultScenic/RenaultScenic_66.wav,66,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8707,0.1293,
clip,RenaultScenic,RenaultScenic_68,RenaultScenic/RenaultScenic_68.wav,68,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9381,0.0619,
clip,RenaultScenic,RenaultScenic_70,RenaultScenic/RenaultScenic_70.wav,70,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9045,0.0955,
clip,RenaultScenic,RenaultScenic_71,RenaultScenic/RenaultScenic_71.wav,71,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9341,0.0659,
clip,RenaultScenic,RenaultScenic_72,RenaultScenic/RenaultScenic_72.wav,72,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9033,0.0967,
clip,RenaultScenic,RenaultScenic_74,RenaultScenic/RenaultScenic_74.wav,74,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7146,0.2854,
clip,RenaultScenic,RenaultScenic_75,RenaultScenic/RenaultScenic_75.wav,75,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9064,0.0936,
clip,RenaultScenic,RenaultScenic_77,RenaultScenic/RenaultScenic_77.wav,77,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9134,0.0866,
clip,RenaultScenic,RenaultScenic_80,RenaultScenic/RenaultScenic_80.wav,80,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9318,0.0682,
clip,RenaultScenic,RenaultScenic_82,RenaultScenic/RenaultScenic_82.wav,82,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9016,0.0984,
